scaffold,start,end,mid,sites,pi_ST,pi_SR1,pi_SR2,dxy_ST_SR1,dxy_ST_SR2,dxy_SR1_SR2,Fst_ST_SR1,Fst_ST_SR2,Fst_SR1_SR2
ChrX_MullerAD,48600001,48700000,48646792,4810,0.1425,0.1224,0.1114,0.1617,0.1552,0.1865,0.0794,0.0366,0.1737
ChrX_MullerAD,48700001,48800000,48746432,4165,0.1378,0.1373,0.1232,0.1598,0.1621,0.1945,0.0612,0.0416,0.1478
ChrX_MullerAD,48800001,48900000,48846173,3097,0.1507,0.1545,0.1032,0.1625,0.1508,0.1699,0.0257,0.0297,0.0942
ChrX_MullerAD,48900001,49000000,48955463,3809,0.1424,0.1509,0.1137,0.161,0.1634,0.1971,0.0385,0.0452,0.1415
ChrX_MullerAD,49000001,49100000,49050863,3125,0.1728,0.1611,0.0588,0.1878,0.1847,0.2262,0.0473,0.0741,0.2344
ChrX_MullerAD,49100001,49200000,49150040,4527,0.1458,0.1596,0.127,0.1798,0.1637,0.2026,0.0681,0.0342,0.1237
ChrX_MullerAD,49200001,49300000,49252179,4457,0.1573,0.157,0.1243,0.1798,0.1667,0.1945,0.055,0.0306,0.1154
ChrX_MullerAD,49300001,49400000,49346698,3805,0.1647,0.1677,0.1364,0.1902,0.1797,0.2125,0.0554,0.0326,0.12
ChrX_MullerAD,49400001,49500000,49450526,4722,0.1622,0.1302,0.1387,0.1832,0.1838,0.2219,0.0887,0.0376,0.1934
ChrX_MullerAD,49500001,49600000,49546447,3746,0.1527,0.1571,0.1285,0.1692,0.1686,0.1897,0.0362,0.0337,0.1013
ChrX_MullerAD,49600001,49700000,49652646,2542,0.1173,0.0932,0.0877,0.1155,0.1184,0.1209,0.0359,0.0253,0.1069
ChrX_MullerAD,49700001,49800000,49753790,3557,0.1,0.0933,0.0737,0.1052,0.1032,0.1099,0.0339,0.0304,0.0974
ChrX_MullerAD,49800001,49900000,49854243,4151,0.118,0.1251,0.099,0.1301,0.1272,0.141,0.0279,0.0294,0.0809
ChrX_MullerAD,49900001,50000000,49949036,3178,0.1012,0.1134,0.0816,0.1153,0.1086,0.1247,0.0299,0.0315,0.0851
ChrX_MullerAD,50000001,50100000,50056587,2708,0.1235,0.1234,0.0774,0.1277,0.1188,0.1226,0.0136,0.0281,0.0665
ChrX_MullerAD,50100001,50200000,50144525,3172,0.1749,0.1898,0.1523,0.1935,0.1994,0.2256,0.0247,0.0375,0.0983
ChrX_MullerAD,50200001,50300000,50251874,2230,0.1184,0.1173,0.1019,0.1267,0.1371,0.1479,0.0294,0.0415,0.1086
ChrX_MullerAD,50300001,50400000,50352442,3145,0.1373,0.1266,0.112,0.1449,0.1491,0.1691,0.0377,0.0328,0.1275
ChrX_MullerAD,50400001,50500000,50450611,4146,0.1431,0.128,0.1181,0.1538,0.1572,0.1739,0.0504,0.0342,0.1279
ChrX_MullerAD,50500001,50600000,50552343,4251,0.1353,0.0575,0.0963,0.1365,0.1377,0.153,0.1246,0.0302,0.2931
ChrX_MullerAD,50600001,50700000,50644041,3125,0.1607,0.1206,0.1417,0.1627,0.1791,0.1931,0.0563,0.0319,0.1516
ChrX_MullerAD,50700001,50800000,50750115,4397,0.1646,0.1631,0.116,0.1814,0.1784,0.2084,0.0414,0.0427,0.1406
ChrX_MullerAD,50800001,50900000,50850909,4517,0.1729,0.163,0.1347,0.1881,0.1883,0.2176,0.0457,0.0368,0.1371
ChrX_MullerAD,50900001,51000000,50945207,4667,0.1765,0.1556,0.1483,0.1907,0.1968,0.2273,0.055,0.0357,0.1505
ChrX_MullerAD,51000001,51100000,51049778,5083,0.1385,0.0554,0.1141,0.1407,0.1526,0.1725,0.1328,0.0349,0.3151
ChrX_MullerAD,51100001,51200000,51172647,2206,0.1278,0.0449,0.1141,0.1401,0.144,0.1672,0.1716,0.033,0.3428
ChrX_MullerAD,51200001,51300000,51249808,5129,0.1246,0.0293,0.0936,0.1332,0.1327,0.1529,0.1881,0.0352,0.4286
ChrX_MullerAD,51300001,51400000,51353903,4393,0.132,0.0319,0.1132,0.1453,0.1479,0.171,0.1974,0.0352,0.4131
ChrX_MullerAD,51400001,51500000,51446886,4741,0.1227,0.0371,0.1031,0.134,0.1352,0.1597,0.181,0.0334,0.3828
ChrX_MullerAD,51500001,51600000,51555879,3021,0.1412,0.0374,0.1195,0.1511,0.1537,0.1865,0.1819,0.0305,0.4097
ChrX_MullerAD,51600001,51700000,51645730,3298,0.1284,0.0278,0.1043,0.1445,0.141,0.175,0.2106,0.0353,0.4645
ChrX_MullerAD,51700001,51800000,51750827,4456,0.1385,0.0257,0.1163,0.1451,0.154,0.1802,0.1919,0.0352,0.4588
ChrX_MullerAD,51800001,51900000,51849239,3502,0.1499,0.028,0.1084,0.1592,0.1526,0.1793,0.1966,0.0293,0.4636
ChrX_MullerAD,51900001,52000000,51951199,5414,0.1075,0.0356,0.0887,0.1063,0.1163,0.1244,0.1384,0.0313,0.3204
ChrX_MullerAD,52000001,52100000,52045771,3530,0.174,0.0663,0.1439,0.1757,0.1957,0.2298,0.1348,0.0387,0.3489
ChrX_MullerAD,52100001,52200000,52148886,3487,0.1541,0.0527,0.1304,0.1465,0.1764,0.1931,0.1215,0.0405,0.3423
ChrX_MullerAD,52200001,52300000,52254585,3891,0.1716,0.1675,0.1462,0.2047,0.1901,0.2286,0.077,0.0334,0.1377
ChrX_MullerAD,52300001,52400000,52345697,3099,0.1466,0.1395,0.1176,0.1527,0.1601,0.1685,0.0264,0.0352,0.0972
ChrX_MullerAD,52400001,52500000,52443043,2388,0.1622,0.146,0.1235,0.1643,0.169,0.176,0.0254,0.03,0.096
ChrX_MullerAD,52500001,52600000,52561536,2320,0.1242,0.1001,0.0927,0.1197,0.134,0.1329,0.0253,0.038,0.1186
ChrX_MullerAD,52600001,52700000,52654650,2881,0.1454,0.1356,0.1188,0.1497,0.1561,0.1637,0.0254,0.0305,0.0912
ChrX_MullerAD,52700001,52800000,52752878,4443,0.1005,0.0896,0.0803,0.1091,0.1106,0.1213,0.0552,0.037,0.1307
ChrX_MullerAD,52800001,52900000,52847726,3381,0.1364,0.1045,0.1104,0.1458,0.1478,0.1679,0.0743,0.0331,0.171
ChrX_MullerAD,52900001,53000000,52951246,4345,0.1396,0.1344,0.1098,0.1466,0.153,0.1675,0.0274,0.0374,0.1132
ChrX_MullerAD,53000001,53100000,53046539,3436,0.1542,0.1539,0.1337,0.1714,0.1769,0.2053,0.0435,0.0389,0.1299
ChrX_MullerAD,53100001,53200000,53149370,3848,0.0935,0.0612,0.073,0.099,0.0993,0.1166,0.0938,0.0318,0.2189
ChrX_MullerAD,53200001,53300000,53248418,3282,0.1135,0.0874,0.0883,0.1179,0.1215,0.1318,0.0622,0.0335,0.1536
ChrX_MullerAD,53300001,53400000,53348647,3768,0.15,0.1418,0.1344,0.1636,0.1718,0.1969,0.0461,0.036,0.1319
ChrX_MullerAD,53400001,53500000,53449234,3775,0.1141,0.1064,0.0956,0.1234,0.1263,0.1419,0.0454,0.0346,0.1247
ChrX_MullerAD,53500001,53600000,53551404,2521,0.0959,0.0633,0.0714,0.0865,0.101,0.0999,0.031,0.0335,0.153
ChrX_MullerAD,53600001,53700000,53657996,2415,0.1059,0.0713,0.0646,0.0983,0.1051,0.1056,0.0391,0.0353,0.1632
ChrX_MullerAD,53700001,53800000,53748235,3856,0.2236,0.1839,0.1432,0.2272,0.2484,0.2899,0.0427,0.0535,0.2077
ChrX_MullerAD,53800001,53900000,53850670,3438,0.162,0.1126,0.113,0.1632,0.1798,0.208,0.0659,0.0481,0.2344
ChrX_MullerAD,53900001,54000000,53953197,3619,0.2124,0.1423,0.1324,0.2245,0.2267,0.2677,0.0898,0.0474,0.2521
ChrX_MullerAD,54000001,54100000,54051896,3571,0.1513,0.0819,0.1029,0.1714,0.1804,0.1997,0.1434,0.0638,0.3093
ChrX_MullerAD,54100001,54200000,54147678,3152,0.1591,0.1357,0.1295,0.163,0.1779,0.1998,0.0397,0.0388,0.1534
ChrX_MullerAD,54200001,54300000,54251653,5033,0.1276,0.0842,0.1056,0.1472,0.1417,0.1671,0.1262,0.036,0.2267
ChrX_MullerAD,54300001,54400000,54352382,3118,0.1095,0.0666,0.0839,0.1296,0.1216,0.152,0.147,0.0418,0.2827
ChrX_MullerAD,54400001,54500000,54451349,2988,0.1253,0.0703,0.0897,0.1364,0.1377,0.171,0.1242,0.0444,0.3059
ChrX_MullerAD,54500001,54600000,54555295,2578,0.1384,0.0287,0.0948,0.1245,0.1484,0.1627,0.133,0.0425,0.4541
ChrX_MullerAD,54600001,54700000,54643782,2982,0.1629,0.0924,0.1065,0.167,0.1717,0.2013,0.0998,0.0422,0.2781
ChrX_MullerAD,54700001,54800000,54744530,2777,0.1277,0.1038,0.0809,0.1287,0.1429,0.1684,0.0415,0.0556,0.2184
ChrX_MullerAD,54800001,54900000,54852944,3521,0.1254,0.1366,0.0911,0.1418,0.138,0.1595,0.0327,0.0437,0.1159
ChrX_MullerAD,54900001,55000000,54952291,4240,0.1908,0.19,0.1386,0.2047,0.2019,0.2316,0.0294,0.0362,0.1203
ChrX_MullerAD,55000001,55100000,55048418,3914,0.167,0.1599,0.0952,0.1758,0.1845,0.2156,0.0293,0.0589,0.1802
ChrX_MullerAD,55100001,55200000,55165448,2547,0.1514,0.1096,0.1142,0.1435,0.1901,0.2175,0.0362,0.0677,0.2566
ChrX_MullerAD,55200001,55300000,55245893,4512,0.166,0.1452,0.1096,0.1769,0.1906,0.2327,0.0509,0.0581,0.2178
ChrX_MullerAD,55300001,55400000,55348765,3945,0.1281,0.1066,0.0881,0.1459,0.1387,0.1716,0.0862,0.0442,0.2079
ChrX_MullerAD,55400001,55500000,55448033,3765,0.1628,0.0858,0.0989,0.1833,0.1769,0.2257,0.1444,0.0523,0.3521
ChrX_MullerAD,55500001,55600000,55549526,3268,0.1467,0.0719,0.0986,0.156,0.1561,0.1882,0.1302,0.0423,0.323
ChrX_MullerAD,55600001,55700000,55648773,4020,0.1283,0.0554,0.0717,0.1274,0.1545,0.1811,0.1174,0.0769,0.4184
ChrX_MullerAD,55700001,55800000,55745427,3404,0.1448,0.0297,0.1245,0.1102,0.2281,0.2566,0.076,0.1091,0.5576
ChrX_MullerAD,55800001,55900000,55832089,2153,0.1797,0.1191,0.1215,0.1615,0.3166,0.3407,0.0291,0.1518,0.4
ChrX_MullerAD,55900001,56000000,55959252,1949,0.159,0.1197,0.0834,0.1443,0.2611,0.2776,0.0133,0.1476,0.364
ChrX_MullerAD,56000001,56100000,56043250,3107,0.1565,0.047,0.1264,0.1246,0.244,0.2734,0.0681,0.1111,0.5084
ChrX_MullerAD,56100001,56200000,56113238,108,nan,0.0796,nan,nan,nan,nan,nan,nan,nan
ChrX_MullerAD,56200001,56300000,56255860,2489,0.2034,0.1295,0.132,0.2175,0.237,0.2749,0.1014,0.0621,0.2862
ChrX_MullerAD,56300001,56400000,56347665,3265,0.1428,0.1286,0.0987,0.1556,0.1621,0.1935,0.0547,0.053,0.192
ChrX_MullerAD,56400001,56500000,56456135,3461,0.1187,0.082,0.0724,0.126,0.1299,0.1596,0.0874,0.0535,0.2724
ChrX_MullerAD,56500001,56600000,56555280,3491,0.1249,0.1198,0.0467,0.1388,0.1373,0.1701,0.0512,0.0762,0.2341
ChrX_MullerAD,56600001,56700000,56646180,3671,0.0935,0.0899,0.0564,0.109,0.106,0.1361,0.07,0.0608,0.217
ChrX_MullerAD,56700001,56800000,56745317,3100,0.1412,0.1047,0.0582,0.1481,0.154,0.1888,0.0718,0.0711,0.2926
ChrX_MullerAD,56800001,56900000,56850798,3486,0.1071,0.1175,0.0733,0.1307,0.1183,0.1556,0.0632,0.0483,0.1687
ChrX_MullerAD,56900001,57000000,56951225,3400,0.1466,0.1322,0.084,0.1611,0.1659,0.2135,0.0578,0.0633,0.2397
ChrX_MullerAD,57000001,57100000,57044529,3928,0.176,0.1491,0.0954,0.1866,0.1965,0.2444,0.0546,0.0636,0.2444
ChrX_MullerAD,57100001,57200000,57152496,3681,0.1133,0.1157,0.0774,0.1244,0.124,0.1418,0.0338,0.0465,0.133
ChrX_MullerAD,57200001,57300000,57251600,4247,0.1033,0.1052,0.0839,0.1153,0.1147,0.1312,0.0412,0.0375,0.1167
ChrX_MullerAD,57300001,57400000,57351598,3561,0.122,0.0907,0.0695,0.1401,0.1236,0.1566,0.1073,0.0429,0.244
ChrX_MullerAD,57400001,57500000,57450186,3072,0.0976,0.0918,0.0739,0.1118,0.1061,0.1248,0.0673,0.0385,0.1475
ChrX_MullerAD,57500001,57600000,57545836,3652,0.0823,0.0707,0.0568,0.0829,0.084,0.0852,0.0318,0.0329,0.1029
ChrX_MullerAD,57600001,57700000,57645069,3827,0.1224,0.1313,0.0955,0.1369,0.1317,0.1488,0.0316,0.0344,0.0943
ChrX_MullerAD,57700001,57800000,57750708,4031,0.1158,0.1193,0.0923,0.1256,0.1234,0.1367,0.027,0.031,0.0899
ChrX_MullerAD,57800001,57900000,57849836,3574,0.1217,0.1201,0.0785,0.1317,0.1291,0.1399,0.0349,0.0443,0.1174
ChrX_MullerAD,57900001,58000000,57942942,3372,0.1025,0.0903,0.082,0.1076,0.1085,0.1152,0.0438,0.0295,0.1065
ChrX_MullerAD,58000001,58100000,58053919,4560,0.0789,0.0824,0.0644,0.0847,0.0869,0.0941,0.0202,0.0356,0.0874
ChrX_MullerAD,58100001,58200000,58148066,2358,0.0897,0.0958,0.0624,0.0979,0.0992,0.1082,0.0223,0.0474,0.1068
ChrX_MullerAD,58200001,58300000,58248493,3399,0.114,0.136,0.0952,0.1356,0.1271,0.1495,0.0343,0.0362,0.0884
ChrX_MullerAD,58300001,58400000,58351911,4157,0.1044,0.1117,0.0858,0.1168,0.1205,0.1363,0.032,0.0443,0.1139
ChrX_MullerAD,58400001,58500000,58448086,3732,0.1235,0.1336,0.0955,0.1393,0.1472,0.1711,0.0332,0.0554,0.1408
ChrX_MullerAD,58500001,58600000,58545680,3361,0.1046,0.1021,0.0437,0.1076,0.1077,0.1163,0.0163,0.06,0.1506
ChrX_MullerAD,58600001,58700000,58646353,4444,0.1733,0.1698,0.0632,0.1865,0.1879,0.2129,0.034,0.0745,0.1938
ChrX_MullerAD,58700001,58800000,58746665,3186,0.1639,0.1586,0.127,0.1908,0.1899,0.2232,0.0684,0.0494,0.1613
ChrX_MullerAD,58800001,58900000,58851158,3571,0.1462,0.157,0.1201,0.1762,0.1739,0.1978,0.0623,0.0504,0.1263
ChrX_MullerAD,58900001,59000000,58952762,3966,0.1386,0.1181,0.0629,0.1543,0.1579,0.1251,0.0732,0.0756,0.1061
ChrX_MullerAD,59000001,59100000,59050526,4355,0.1712,0.041,0.0154,0.1578,0.1553,0.0315,0.1339,0.0696,0.0325
ChrX_MullerAD,59100001,59200000,59150278,4877,0.1725,0.1631,0.0638,0.1936,0.1901,0.1425,0.058,0.0771,0.0697
ChrX_MullerAD,59200001,59300000,59253414,3447,0.1129,0.1009,0.0822,0.1253,0.1239,0.1061,0.0636,0.043,0.0517
ChrX_MullerAD,59300001,59400000,59349340,3859,0.1302,0.1336,0.1197,0.1535,0.1546,0.1734,0.0626,0.0412,0.1149
ChrX_MullerAD,59400001,59500000,59445409,2506,0.1013,0.0986,0.0558,0.117,0.105,0.1263,0.0641,0.0487,0.167
ChrX_MullerAD,59500001,59600000,59550922,2864,0.1007,0.0934,0.0679,0.1103,0.1094,0.1201,0.0515,0.046,0.1402
ChrX_MullerAD,59600001,59700000,59650791,2964,0.1158,0.1154,0.0811,0.1382,0.1311,0.1575,0.0731,0.0517,0.1664
ChrX_MullerAD,59700001,59800000,59749921,3685,0.1288,0.1378,0.096,0.1414,0.1423,0.1571,0.0243,0.0427,0.102
ChrX_MullerAD,59800001,59900000,59846375,3291,0.1509,0.1456,0.0887,0.1646,0.1721,0.1885,0.0425,0.0635,0.1633
ChrX_MullerAD,59900001,60000000,59955154,3611,0.1374,0.1446,0.045,0.1531,0.1681,0.1847,0.0339,0.1012,0.2111
ChrX_MullerAD,60000001,60100000,60050246,3457,0.1258,0.1213,0.0462,0.1402,0.1404,0.1642,0.0515,0.0798,0.219
ChrX_MullerAD,60100001,60200000,60149266,3803,0.1384,0.1072,0.0596,0.1643,0.1559,0.1979,0.1144,0.0755,0.3012
ChrX_MullerAD,60200001,60300000,60247420,4339,0.194,0.1261,0.0618,0.2323,0.2293,0.2948,0.1428,0.0952,0.3953
ChrX_MullerAD,60300001,60400000,60348925,3933,0.1359,0.0481,0.1085,0.1522,0.1487,0.1783,0.1791,0.0359,0.3682
ChrX_MullerAD,60400001,60500000,60450083,3547,0.1196,0.0911,0.0315,0.1373,0.136,0.1673,0.1038,0.0929,0.3317
ChrX_MullerAD,60500001,60600000,60548068,3134,0.0995,0.0641,0.0366,0.1098,0.1056,0.1259,0.112,0.0703,0.321
ChrX_MullerAD,60600001,60700000,60647522,2828,0.1315,0.016,0.0686,0.168,0.1579,0.206,0.2772,0.0798,0.6781
ChrX_MullerAD,60700001,60800000,60758355,1364,0.1108,0.0367,0.0152,0.107,0.1197,0.1442,0.1294,0.0951,0.574
ChrX_MullerAD,60800001,60900000,60852303,2596,0.1716,0.1769,0.1334,0.2224,0.2036,0.2645,0.102,0.0544,0.1917
ChrX_MullerAD,60900001,61000000,60952462,3397,0.1529,0.0753,0.0305,0.1895,0.1745,0.2302,0.1884,0.0996,0.4968
ChrX_MullerAD,61000001,61100000,61052716,3060,0.1562,0.0923,0.0571,0.1942,0.1889,0.2358,0.1695,0.0954,0.4094
ChrX_MullerAD,61100001,61200000,61149342,3639,0.1567,0.0914,0.0415,0.1906,0.1864,0.2368,0.1623,0.1014,0.4356
ChrX_MullerAD,61200001,61300000,61251222,4305,0.1251,0.0206,0.006,0.1415,0.1416,0.1716,0.224,0.1121,0.7688
ChrX_MullerAD,61300001,61400000,61355765,3401,0.1208,0.0748,0.0267,0.1528,0.1458,0.1939,0.1706,0.1083,0.4486
ChrX_MullerAD,61400001,61500000,61452362,3756,0.1181,0.0958,0.0094,0.1521,0.1374,0.1899,0.1403,0.1143,0.3957
ChrX_MullerAD,61500001,61600000,61547341,3714,0.1054,0.0707,0.0107,0.1292,0.1186,0.1543,0.1481,0.106,0.4198
ChrX_MullerAD,61600001,61700000,61652333,3744,0.118,0.0092,0.0074,0.1392,0.141,0.1811,0.2579,0.1208,0.8765
ChrX_MullerAD,61700001,61800000,61745616,3644,0.1278,0.0065,0.007,0.1453,0.1506,0.1756,0.2511,0.1189,0.9021
ChrX_MullerAD,61800001,61900000,61846448,3609,0.1346,0.0096,0.0357,0.1575,0.1499,0.1862,0.2567,0.0888,0.791
ChrX_MullerAD,61900001,62000000,61948841,4280,0.1693,0.0224,0.105,0.1963,0.1843,0.2297,0.2401,0.0515,0.5918
ChrX_MullerAD,62000001,62100000,62050233,3035,0.1162,0.0372,0.0757,0.1357,0.129,0.1621,0.2018,0.0523,0.4536
ChrX_MullerAD,62100001,62200000,62154291,4063,0.1628,0.1024,0.1182,0.2188,0.1791,0.2693,0.1926,0.0438,0.3517
ChrX_MullerAD,62200001,62300000,62248838,4153,0.1547,0.1388,0.1218,0.2125,0.1714,0.2518,0.1502,0.0394,0.246
ChrX_MullerAD,62300001,62400000,62343528,3587,0.1165,0.0648,0.0974,0.1287,0.1244,0.1397,0.1308,0.0276,0.2265
ChrX_MullerAD,62400001,62500000,62449917,3231,0.1205,0.0541,0.0971,0.1499,0.1367,0.1711,0.1986,0.0423,0.3508
ChrX_MullerAD,62500001,62600000,62552900,3309,0.1228,0.0517,0.0896,0.1445,0.1318,0.1623,0.1834,0.0386,0.3544
ChrX_MullerAD,62600001,62700000,62649182,3789,0.1124,0.04,0.0882,0.1285,0.1175,0.1356,0.1864,0.0285,0.3361
ChrX_MullerAD,62700001,62800000,62755746,3368,0.1483,0.038,0.1085,0.1725,0.153,0.1802,0.2141,0.0308,0.4162
ChrX_MullerAD,62800001,62900000,62849092,4705,0.1322,0.0186,0.1118,0.1538,0.1439,0.173,0.2391,0.0306,0.4933
ChrX_MullerAD,62900001,63000000,62947164,3959,0.1502,0.0107,0.1186,0.1834,0.1628,0.2049,0.2717,0.0349,0.588
ChrX_MullerAD,63000001,63100000,63046833,3531,0.1747,0.0697,0.1121,0.2148,0.1935,0.2455,0.2047,0.0527,0.4132
ChrX_MullerAD,63100001,63200000,63153557,3710,0.1747,0.1646,0.1443,0.226,0.19,0.2566,0.1171,0.0323,0.1877
ChrX_MullerAD,63200001,63300000,63245405,3190,0.172,0.1501,0.1363,0.2087,0.1886,0.2366,0.104,0.037,0.187
ChrX_MullerAD,63300001,63400000,63352508,3179,0.201,0.1378,0.0527,0.2177,0.2179,0.2675,0.0961,0.0841,0.3453
ChrX_MullerAD,63400001,63500000,63450130,4465,0.2048,0.1064,0.0877,0.2318,0.2301,0.2956,0.1479,0.0753,0.4131
ChrX_MullerAD,63500001,63600000,63546328,2736,0.1911,0.1927,0.168,0.2401,0.2159,0.2733,0.0932,0.0351,0.1526
ChrX_MullerAD,63600001,63700000,63651982,4174,0.1313,0.1181,0.1167,0.1527,0.1509,0.1765,0.0814,0.0374,0.1536
ChrX_MullerAD,63700001,63800000,63754446,3487,0.1081,0.0944,0.0927,0.1194,0.1192,0.134,0.0658,0.032,0.1348
ChrX_MullerAD,63800001,63900000,63849597,4430,0.1419,0.1175,0.1217,0.1656,0.156,0.1883,0.0968,0.0313,0.1733
ChrX_MullerAD,63900001,64000000,63950896,3940,0.1346,0.0764,0.1128,0.1561,0.1487,0.1689,0.1473,0.0341,0.2408
ChrX_MullerAD,64000001,64100000,64045664,3899,0.1138,0.0193,0.0943,0.1355,0.125,0.1552,0.2413,0.0338,0.4933
ChrX_MullerAD,64100001,64200000,64145187,2908,0.1421,0.1227,0.1214,0.1681,0.1567,0.1868,0.0955,0.0322,0.1606
ChrX_MullerAD,64200001,64300000,64252083,2937,0.1764,0.1241,0.16,0.198,0.1982,0.2263,0.1064,0.0312,0.1873
ChrX_MullerAD,64300001,64400000,64351110,2911,0.1587,0.0516,0.1342,0.1859,0.1735,0.2094,0.2018,0.0314,0.3736
ChrX_MullerAD,64400001,64500000,64452169,4588,0.1345,0.1211,0.1368,0.1883,0.1621,0.2187,0.1576,0.0355,0.2067
ChrX_MullerAD,64500001,64600000,64550487,4619,0.1128,0.0667,0.102,0.1451,0.1282,0.1694,0.183,0.0338,0.2915
ChrX_MullerAD,64600001,64700000,64649433,3120,0.1392,0.1162,0.1228,0.1678,0.1583,0.1922,0.1088,0.0359,0.1827
ChrX_MullerAD,64700001,64800000,64748755,3092,0.1368,0.1295,0.1181,0.1669,0.1564,0.1889,0.0919,0.0387,0.1567
ChrX_MullerAD,64800001,64900000,64849321,3103,0.1506,0.0962,0.1301,0.1742,0.1658,0.191,0.1316,0.0311,0.2132
ChrX_MullerAD,64900001,65000000,64946293,3958,0.137,0.0573,0.1239,0.153,0.154,0.1753,0.1641,0.0315,0.2967
ChrX_MullerAD,65000001,65100000,65042113,2845,0.1231,0.0578,0.1029,0.1447,0.1315,0.1585,0.1728,0.0278,0.2931
ChrX_MullerAD,65100001,65200000,65152611,3762,0.1205,0.07,0.0982,0.1422,0.1311,0.1579,0.1511,0.0332,0.2586
ChrX_MullerAD,65200001,65300000,65251032,3938,0.1212,0.0583,0.0912,0.1279,0.1257,0.1361,0.1293,0.03,0.2518
ChrX_MullerAD,65300001,65400000,65351858,3588,0.1385,0.0898,0.1255,0.1667,0.1609,0.201,0.1453,0.038,0.2565
ChrX_MullerAD,65400001,65500000,65449104,3323,0.1223,0.0631,0.0983,0.1385,0.1324,0.1581,0.1489,0.0333,0.2823
ChrX_MullerAD,65500001,65600000,65545897,3265,0.0959,0.059,0.0801,0.1115,0.1071,0.1288,0.1385,0.0366,0.2512
ChrX_MullerAD,65600001,65700000,65652036,3913,0.1467,0.0913,0.138,0.1813,0.169,0.2159,0.1608,0.0331,0.2642
ChrX_MullerAD,65700001,65800000,65745000,3393,0.1466,0.086,0.1166,0.1681,0.1529,0.1627,0.1388,0.027,0.1927
ChrX_MullerAD,65800001,65900000,65854200,2640,0.1299,0.0494,0.1038,0.135,0.138,0.1228,0.1454,0.0301,0.2125
ChrX_MullerAD,65900001,66000000,65944991,3128,0.1263,0.0209,0.0983,0.1373,0.1355,0.1619,0.2096,0.034,0.4885
ChrX_MullerAD,66000001,66100000,66046804,2699,0.1328,0.0211,0.1193,0.1557,0.1514,0.1804,0.2382,0.0348,0.4771
ChrX_MullerAD,66100001,66200000,66158815,2773,0.1441,0.0483,0.1117,0.1544,0.1496,0.1635,0.1668,0.0281,0.3244
ChrX_MullerAD,66200001,66300000,66248048,3219,0.1602,0.1028,0.1399,0.1886,0.175,0.211,0.1379,0.0287,0.2256
ChrX_MullerAD,66300001,66400000,66353991,3707,0.1143,0.0487,0.0905,0.1214,0.119,0.1139,0.1437,0.0271,0.2159
ChrX_MullerAD,66400001,66500000,66447865,3652,0.1475,0.0516,0.1328,0.1616,0.1663,0.1652,0.1718,0.0324,0.2729
ChrX_MullerAD,66500001,66600000,66544701,2691,0.1559,0.0131,0.1437,0.1693,0.1744,0.1778,0.2275,0.0289,0.4539
ChrX_MullerAD,66600001,66700000,66646295,1488,0.0998,0.0142,0.0528,0.0891,0.0893,0.0779,0.1459,0.0251,0.4101
ChrX_MullerAD,66700001,66800000,66748959,2865,0.1601,0.0101,0.14,0.1612,0.1708,0.1648,0.2063,0.024,0.4477
ChrX_MullerAD,66800001,66900000,66851040,1754,0.1254,0.006,0.0781,0.116,0.1164,0.0927,0.1803,0.0222,0.4476
ChrX_MullerAD,66900001,67000000,66945060,1573,0.1187,0.0074,0.0732,0.1078,0.1089,0.0985,0.1706,0.0207,0.4828
ChrX_MullerAD,67000001,67100000,67051209,1712,0.0674,0.0077,0.0334,0.0581,0.0559,0.0498,0.1404,0.0158,0.4374
ChrX_MullerAD,67100001,67200000,67135802,1195,0.0686,0.0066,0.0307,0.0516,0.0532,0.0443,0.0992,0.0102,0.432
